user_id,user_value_segment,preferred_category,strategies_received,recommended_products,recommended_categories,avg_recommendation_score,avg_product_high_intent_rate,avg_seller_review_score
d0decd4b00ab5b5273b567f3ccd5b958,Low Value,electronics,3,3,3,0.6859,0.8758,3.9873
d10787b32d16b38ae1d0ad078845037d,High Value,perfumery,3,3,3,0.7272,0.9003,4.0266
d11531b2e9cf9ac4b0cf67c62e81a811,Medium Value,fashion_shoes,3,3,3,0.676,0.9293,4.0653
d11f3820669e886c85f48ddc90939794,Medium Value,cool_stuff,3,3,3,0.7582,0.9028,4.1605
d132b863416f85f2abb1a988ca05dd12,High Value,bed_bath_table,3,1,1,0.9316,0.877,3.8415
d15093ec7ba3961aef7dc940689a5413,High Value,furniture_decor,3,2,2,0.9137,0.8995,4.0101
d15efa6fcfd5909767d5c9de1608af29,Medium Value,small_appliances,3,3,3,0.6842,0.9293,4.2009
d164b19f04a89cca783eee581d4d07df,Low Value,telephony,3,3,3,0.6946,0.923,4.0228
d1657a37157397f4afecd6f9dcbe20bb,Medium Value,baby,3,3,3,0.7172,0.8065,3.9884
d1825c7a0aeb7fdcd2978c9998e721cd,Medium Value,watches_gifts,3,3,3,0.7774,0.876,4.0271
d184519b3a54179c51fee4a3c1b2749c,Low Value,watches_gifts,3,2,2,0.8331,0.9095,3.9624
d18b0627df3001ea42ff214f717150c8,Medium Value,computers_accessories,3,2,2,0.8979,0.8968,4.113
d18ba4602d649c19b02974c0cb8aa016,High Value,office_furniture,3,3,3,0.6987,0.9007,3.7644
d190ee8bdd460c2dd149e2912ba9cd20,High Value,perfumery,3,3,3,0.7272,0.9003,4.0266
d192b9a3ec2d5a977bc5d52281ae0b58,Low Value,stationery,3,3,3,0.6969,0.9076,4.0317
d1930299ea209b83fec21ff6457e6f5b,Medium Value,computers_accessories,3,2,2,0.8979,0.8968,4.113
d1d1a6c00b2fd89ae698048f9bbf37e9,High Value,computers_accessories,3,2,2,0.9046,0.8968,4.113
d1e50ac66604fa33ddcf85fd68a34f8a,Medium Value,telephony,3,3,3,0.7046,0.923,4.0228
d1f96e64e2b613b828c28eeafe177b20,High Value,sports_leisure,3,3,3,0.7082,0.9015,4.0378
d1fd38dd11488ce9033161506ac358ce,Low Value,health_beauty,3,2,2,0.8439,0.8941,4.0927
d22aa24da72728e2998df9ca9aca4b64,High Value,cool_stuff,3,3,3,0.7649,0.9028,4.1605
d23948c2ec86af10321df57714173a88,Medium Value,watches_gifts,3,3,3,0.7774,0.876,4.0271
d23c0899fba73e64539b0b181d93c076,High Value,bed_bath_table,3,1,1,0.9316,0.877,3.8415
d2428b14bf5a7f99f1612597f141aa7c,High Value,furniture_decor,3,2,2,0.9137,0.8995,4.0101
d25b8fd1599b432fb421763b7d1dbb4a,Low Value,telephony,3,3,3,0.6946,0.923,4.0228
d26d2fc438ec98cf77465c211a4f843b,High Value,baby,3,3,3,0.7238,0.8065,3.9884
d2773cf40e588defe7b1bb0b7a01a68a,Medium Value,auto,3,3,3,0.7161,0.9068,4.0676
d27826efcf22fc60cbd98d7558e0c723,Medium Value,unknown,3,3,3,0.7669,0.8954,4.0097
d28e54a9487cb4d360a09e7a96681e20,Medium Value,sports_leisure,3,3,3,0.7016,0.9015,4.0378
d28ed46e7f35515ee6cd6fee3a7998d0,Low Value,toys,3,3,3,0.6929,0.9023,4.128
d29332b055a2877491dc0fcbe571f7f9,Medium Value,bed_bath_table,3,1,1,0.9249,0.877,3.8415
d2a152f163ce22a719a37862e8df2a46,High Value,housewares,3,3,3,0.7373,0.8983,3.9855
d2a17c41f73a9d6bac823ef3845eec20,Medium Value,garden_tools,3,2,2,0.8484,0.9232,3.9449
d2a61ab2f7c4083abe655949780019ac,Low Value,bed_bath_table,3,1,1,0.9149,0.877,3.8415
d2a79d13eaf31a901f23f1ba01b3d387,Medium Value,perfumery,3,3,3,0.7205,0.9003,4.0266
d2b5dbb06b988b0d6d95c772f1d6dbad,High Value,auto,3,3,3,0.7227,0.9068,4.0676
d2cdc1bc229c5e1848f8f7ce60a415f7,Medium Value,garden_tools,3,2,2,0.8484,0.9232,3.9449
d2e72bd05bf1a061e9a8a3c96bd6aef3,Low Value,toys,3,3,3,0.6929,0.9023,4.128
d2fc19e08a3659be4d43d8e49c04a091,Low Value,computers_accessories,3,2,2,0.8879,0.8968,4.113
d343246aa954e4568fde57551d6fc3dc,High Value,bed_bath_table,3,1,1,0.9316,0.877,3.8415
d35020e46db97a1ceae46ae6219fd6b6,Low Value,fashion_bags_accessories,3,3,3,0.6704,0.8876,4.0922
d358a2a13cf7996abe26067ae5c43b3d,Medium Value,sports_leisure,3,3,3,0.7016,0.9015,4.0378
d35a55ce9a82b78fcd783a1e345126f7,Low Value,small_appliances,3,3,3,0.6742,0.9293,4.2009
d35bce9737b580ebcf54f58c24b6ad41,Low Value,electronics,3,3,3,0.6859,0.8758,3.9873
d389a37c4198abbfd260d033e85c6697,Low Value,unknown,3,3,3,0.7569,0.8954,4.0097
d38ad26f96fe7158be400696bca195d5,Low Value,sports_leisure,3,3,3,0.6916,0.9015,4.0378
d3b7b3c1e6a1e88e1d8f2d0131acf460,High Value,electronics,3,3,3,0.7025,0.8758,3.9873
d3cd39310c2e0c80bc7ec4127f8b6465,Low Value,auto,3,3,3,0.7061,0.9068,4.0676
d3d9b7841c6c16621fb338399bd9d727,High Value,furniture_decor,3,2,2,0.9137,0.8995,4.0101
d3e7a4dfd598ce2561ed0ae85d866f8b,Medium Value,unknown,3,3,3,0.7669,0.8954,4.0097
d3e7dceba355fe06da4690497bf2040f,Medium Value,garden_tools,3,2,2,0.8484,0.9232,3.9449
d3f0404608813dc65f18238a66419df1,Low Value,auto,3,3,3,0.7061,0.9068,4.0676
d419aaf930662d4df4ee988b75b9123c,High Value,bed_bath_table,3,2,2,0.7571,0.9189,4.1732
d42b2752f04c8b661506333f88f70177,High Value,auto,3,3,3,0.7227,0.9068,4.0676
d42e9a422c68c20da3bb5744ba9c3fdf,Medium Value,bed_bath_table,3,1,1,0.9249,0.877,3.8415
d43cd4554b414131aa3c2412701548ad,Low Value,bed_bath_table,3,1,1,0.9149,0.877,3.8415
d45226d0164cd17393fd77b1d3d92baa,High Value,cool_stuff,3,3,3,0.7649,0.9028,4.1605
d4598f80bbe611f529f578021c1f7a07,High Value,sports_leisure,3,3,3,0.7082,0.9015,4.0378
d460303005eb560b9053d48589bcf79d,Low Value,telephony,3,3,3,0.6946,0.923,4.0228
d472904134d53e7a4c75927ab4138c19,Medium Value,housewares,3,3,3,0.7306,0.8983,3.9855
d475944af0836622b8f8e4c8bbdbaa4b,High Value,fashion_male_clothing,3,3,3,0.6808,0.9293,4.2564
d47a6832268d7fb2d351d1dfc7f6efa2,High Value,garden_tools,3,2,2,0.855,0.9232,3.9449
d47d1e32a4d9ecef199b2bb5bd3d9c18,Low Value,toys,3,3,3,0.6929,0.9023,4.128
d4ad069df1f330929344f96ce8c7bbab,Medium Value,small_appliances,3,3,3,0.6842,0.9293,4.2009
d4b5e8243b9a0ba1b8f525681490739c,Low Value,fashion_bags_accessories,3,3,3,0.7068,0.8864,3.9651
d4c0286f064fdfe0879da14087179a69,Low Value,bed_bath_table,3,1,1,0.9149,0.877,3.8415
d4c54d1169813b4e814eadd734237858,Low Value,telephony,3,3,3,0.6946,0.923,4.0228
d4d43f25b59d9e22be5c238a77c52eb3,Medium Value,office_furniture,3,3,3,0.6921,0.9007,3.7644
d4e2984ce3505d7a7c1baec50d43c154,High Value,perfumery,3,3,3,0.7272,0.9003,4.0266
d4e92cc069e4cb0e1a20de1a505b8507,High Value,bed_bath_table,3,1,1,0.9316,0.877,3.8415
d4ef2ebf5e3ca1f7146ab1625cad575b,High Value,health_beauty,3,2,2,0.8605,0.8941,4.0927
d4f6e329d878d36cb58f84de44cb03e9,Medium Value,sports_leisure,3,3,3,0.7016,0.9015,4.0378
d524e6d0027c6e4f03e9969e2613f1dd,High Value,bed_bath_table,3,1,1,0.9316,0.877,3.8415
d5380b9d27712e28cc9006954ce55fa2,Low Value,furniture_decor,3,2,2,0.8971,0.8995,4.0101
d5521a550c8276ef263a830852342242,Medium Value,garden_tools,3,2,2,0.8153,0.9029,3.9449
d560815fc2ed852c1322907a3086c88b,Low Value,sports_leisure,3,3,3,0.6916,0.9015,4.0378
d5737645cb2f0446e7d739aa92d0bcc9,Low Value,health_beauty,3,2,2,0.8439,0.8941,4.0927
d580dba2b75dbaceead280af1c1b2a57,Medium Value,health_beauty,3,2,2,0.8539,0.8941,4.0927
d587a7219e1c05a93a4e299619d3b05e,Medium Value,housewares,3,3,3,0.7037,0.8938,4.0992
d58a6b58d3932e79b2638b2963198817,Medium Value,stationery,3,3,3,0.7069,0.9076,4.0317
d5a21efb91cd378a523fc1bfae3429a7,High Value,computers_accessories,3,2,2,0.8501,0.9128,4.0604
d5a427c3410ba17ea0b4b4e7e0e45390,Medium Value,health_beauty,3,2,2,0.8539,0.8941,4.0927
d5c397c1dd9d906384d7d57a4107ffe0,Low Value,health_beauty,3,2,2,0.8439,0.8941,4.0927
d5c727b4135d6a3a9566e496f3e35be8,Medium Value,bed_bath_table,3,1,1,0.9249,0.877,3.8415
d5d6f472839ac7cb7e30ea595fcb6bfe,Medium Value,sports_leisure,3,3,3,0.7016,0.9015,4.0378
d616b371aae4ce572da742372c9d911d,High Value,furniture_decor,3,2,2,0.9137,0.8995,4.0101
d6397d68d5e186dac503530f731d7e10,Low Value,electronics,3,3,3,0.6859,0.8758,3.9873
d63d0b04501d2e9583cfe64e6e9f7eda,Low Value,unknown,3,3,3,0.7569,0.8954,4.0097
d646ec1a438d3c3436dcbbda21849479,High Value,toys,3,3,3,0.7095,0.9023,4.128
d647bd6f2997e98e04f7d84da752b873,Medium Value,office_furniture,3,3,3,0.6921,0.9007,3.7644
d6498e8462ab6bb5f5e4811e4765cabe,Medium Value,electronics,3,3,3,0.6959,0.8758,3.9873
d651f48b3c453fe39afce7628bc8269f,High Value,sports_leisure,3,3,3,0.7082,0.9015,4.0378
d6614496dba3a9d5b8a47489934e7f5b,Low Value,perfumery,3,3,3,0.7096,0.9104,4.1009
d669236ac05e274f48c19d950f806bae,Low Value,construction_tools_construction,3,3,3,0.6816,0.9293,3.9879
d6779a4b34d196a59ad0d562c5333dfb,High Value,consoles_games,3,3,3,0.7207,0.9011,4.0121
d678055f529a976c139dc968307c1a77,Low Value,health_beauty,3,2,2,0.8439,0.8941,4.0927
d67a0777f0d15d5207f518df81d26809,High Value,housewares,3,3,3,0.7373,0.8983,3.9855
d67c6b925d232b66b0a3321fab58dbc6,Low Value,health_beauty,3,2,2,0.8439,0.8941,4.0927
d68daa9af58ffc8cdd1c0bb249c0bb7b,Low Value,health_beauty,3,2,2,0.8439,0.8941,4.0927
d68de2bee2f1019d2b77c7f4512307eb,High Value,auto,3,3,3,0.7227,0.9068,4.0676
d68e2d905dbf51739bd0eadb951a812d,Low Value,computers_accessories,3,2,2,0.8879,0.8968,4.113
d697aad4890daa0b7221dba8f854fa8a,Medium Value,sports_leisure,3,3,3,0.7016,0.9015,4.0378
d6b1bb1b50ce85edbf28f0e7c19c2498,High Value,housewares,3,3,3,0.7373,0.8983,3.9855
d6b7b7b651f4a32b5c16f62c01f3b565,High Value,stationery,3,3,3,0.7136,0.9076,4.0317
d6c14e53d9e7f4f5a3c14192d59d6338,Medium Value,electronics,3,3,3,0.6959,0.8758,3.9873
d6cd0db87d696a4e2b31ccfd81011c9b,Medium Value,fashion_bags_accessories,3,3,3,0.7168,0.8864,3.9651
d6d8339509a0cc78756ef99d44a0a805,Low Value,computers_accessories,3,2,2,0.8879,0.8968,4.113
d6ebcda6a24c1e7ae8cbdff4cf00f11a,Unknown,watches_gifts,3,2,2,0.8331,0.9095,3.9624
d6f3374269d40ae542e8cfbff9240009,High Value,watches_gifts,3,2,2,0.8498,0.9095,3.9624
d6f628b81c7469f308e3cdbe1c5830c6,Medium Value,musical_instruments,3,3,3,0.7114,0.9293,4.1154
d6fdf70f71d5b82ae601638a446bd228,Low Value,furniture_decor,3,2,2,0.8971,0.8995,4.0101
d6fe1d8f8260d270ec05c8b3065c8eaa,Low Value,health_beauty,3,2,2,0.8439,0.8941,4.0927
d73f93902231dfd67c3d5f22803ec0d3,Low Value,telephony,3,3,3,0.6946,0.923,4.0228
d7430df1244bba45228c4ce327d397b8,High Value,perfumery,3,3,3,0.7272,0.9003,4.0266
d74852399997aeed6d69e0cac91eff29,High Value,health_beauty,3,2,2,0.8605,0.8941,4.0927
d7536e2dd23e729efa38bb5c57355483,Low Value,perfumery,3,3,3,0.7096,0.9104,4.1009
d75d064ff4cf3a687e2de72142466e06,Low Value,electronics,3,3,3,0.6859,0.8758,3.9873
d75f14523552474917ce3e8793612f46,Medium Value,housewares,3,3,3,0.7306,0.8983,3.9855
d76adfdcadecba144ec1e65118e8e165,High Value,toys,3,3,3,0.7095,0.9023,4.128
d774564259756a9720d2f05855af4987,Low Value,telephony,3,3,3,0.6946,0.923,4.0228
d7855a88b32a52d7c44b7fee152245a2,Low Value,health_beauty,3,2,2,0.8439,0.8941,4.0927
d79f00813a32cded40b4575b38eb665e,Medium Value,housewares,3,3,3,0.7306,0.8983,3.9855
d7afcd4b6f0d645a8efa24bef0b66ca0,Unknown,consoles_games,3,3,3,0.704,0.9011,4.0121
d7b472813b9255677466c5cd3cbc7b31,Medium Value,pet_shop,3,3,3,0.686,0.8737,4.1378
d7baefcd9b8185520aadc5aee9ee8df8,Medium Value,unknown,3,3,3,0.7669,0.8954,4.0097
d7e0432688bbd72d3567568903f6117c,High Value,bed_bath_table,3,2,2,0.7571,0.9189,4.1732
d7e3adedc2a0fd26bf909b7d0072bcc6,Low Value,baby,3,3,3,0.7072,0.8065,3.9884
d7f3b71a1eafef2f0426b506977d6327,Low Value,housewares,3,3,3,0.7206,0.8983,3.9855
d7f535c3d4084c63479b6598bedfc003,Medium Value,pet_shop,3,3,3,0.686,0.8737,4.1378
d7fbb11974d2c2abaf0ce7fb0ffc3f85,Low Value,auto,3,3,3,0.7061,0.9068,4.0676
d80730c15c647bc8f2ad77c908ba5ca9,Low Value,construction_tools_construction,3,3,3,0.6816,0.9293,3.9879
d8126ad74b7f77768b294c5c66f93e1d,Low Value,musical_instruments,3,3,3,0.7014,0.9293,4.1154
d82613c23aa917f2f693b5fabee17046,Low Value,sports_leisure,3,3,3,0.6916,0.9015,4.0378
d8274cd52cffa1f1fdc4d056fe63b892,High Value,watches_gifts,3,2,2,0.8498,0.9095,3.9624
d83533715a8843e3a26adf36d889e9b7,Medium Value,bed_bath_table,3,1,1,0.9249,0.877,3.8415
d84d21b7b4970bdb535a4527ee55ac35,Medium Value,health_beauty,3,2,2,0.8539,0.8941,4.0927
d85b5e176cdbfbe3364b8b01b8d7e5f0,High Value,furniture_decor,3,2,2,0.9137,0.8995,4.0101
d8628783cf93c3fec2a27cbc68e608a6,Low Value,furniture_decor,3,2,2,0.8971,0.8995,4.0101
d8819afaad0c37b1b0b2040fb3fb9095,Low Value,electronics,3,3,3,0.6859,0.8758,3.9873
d888f2a730513e235933fcc68ca8285a,Medium Value,signaling_and_security,3,3,3,0.6742,0.9293,4.1605
d88e864efae1c993d594967aac79ce2a,Low Value,baby,3,3,3,0.7072,0.8065,3.9884
d88f5d844261ba522471376bd5c505e3,Low Value,electronics,3,3,3,0.6859,0.8758,3.9873
d89b8a8179c94edc9c398d57ebf3bf0d,High Value,sports_leisure,3,3,3,0.7082,0.9015,4.0378
d89e05e2d23c3d8247aeecd07758004b,Low Value,food_drink,3,3,3,0.6668,0.9015,4.1768
d89e6dc8d359b828b1ea33b9a7339058,Medium Value,christmas_supplies,3,3,3,0.6734,0.9293,3.9786
d89fd46bae9fc4ec46c41f9a46193747,Medium Value,books_technical,3,3,3,0.6793,0.9293,4.1714
d8a01226897ad3cbfcbb0767603e9041,High Value,toys,3,3,3,0.7095,0.9023,4.128
d8a07f7d1eb0e929feeec1a6ce6358a5,Low Value,watches_gifts,3,2,2,0.8331,0.9095,3.9624
d8a103868a93aebd7e1ab36d7eaf65dc,High Value,health_beauty,3,2,2,0.8605,0.8941,4.0927
d8a89dc47bde7dc0b83a3434cc017ee1,High Value,cool_stuff,3,3,3,0.7649,0.9028,4.1605
d8cc3231a8eda4409875bb69bb91f594,High Value,auto,3,3,3,0.7128,0.9112,4.1253
d8d3848de5119ecc0b465d2e33e211a6,Medium Value,furniture_decor,3,2,2,0.9071,0.8995,4.0101
d8f103dcf9a6b7ddfdee66044761e9e9,Low Value,furniture_decor,3,2,2,0.8971,0.8995,4.0101
d935573a3741e4309600d03abab471b9,Medium Value,garden_tools,3,2,2,0.8484,0.9232,3.9449
d93b1c3fde1f88a3a58b29f61c4458b3,Low Value,electronics,3,3,3,0.6859,0.8758,3.9873
d948e8bdd06e8774ed77c2114de68e6f,Medium Value,computers_accessories,3,2,2,0.8979,0.8968,4.113
d94ea08007c6035eb9ebc0c9331a6706,High Value,fashion_bags_accessories,3,3,3,0.7235,0.8864,3.9651
d9523d3bf5e0df12424d78d07eba5823,High Value,baby,3,3,3,0.7238,0.8065,3.9884
d9574b13255a0f9185d0312e6c0d26fb,Low Value,bed_bath_table,3,1,1,0.9149,0.877,3.8415
d9633788fcebca588097b7b353231eba,Low Value,computers_accessories,3,2,2,0.8879,0.8968,4.113
d96a987ed08a81ce3531dcd12ce00c6b,Unknown,consoles_games,3,3,3,0.704,0.9011,4.0121
d970a2354b55cfb67fa5840b9b4936ed,High Value,home_appliances,3,3,3,0.697,0.9293,4.174
d98096b0c597ce4bf28a2839ad0f89fc,Medium Value,food,3,3,3,0.7019,0.9097,4.0049
d98132d500bfb8870b1b59fb6ad2041d,Medium Value,furniture_decor,3,2,2,0.9071,0.8995,4.0101
d98e8bc69613567a40627c7cf5a8b8af,Medium Value,sports_leisure,3,3,3,0.7016,0.9015,4.0378
d99853d1799e1f3b93db64bc4b8e4637,Medium Value,home_construction,3,3,3,0.6807,0.9102,3.9383
d99b24057162a3c262227bdb34493f93,High Value,baby,3,3,3,0.7238,0.8065,3.9884
d9cddea150b36f64c9cbdbec1e5ebc8d,Low Value,telephony,3,3,3,0.6946,0.923,4.0228
d9f4667ea1eaeff6977492eac06ae423,Medium Value,computers_accessories,3,2,2,0.8979,0.8968,4.113
da35061cad4a000780f2e8d4a5c191e5,Medium Value,watches_gifts,3,2,2,0.8431,0.9095,3.9624
da412d9a325e47ead06dde7ca275a12b,Low Value,auto,3,3,3,0.7061,0.9068,4.0676
da454d2b608b715b7293d91d787c5ec0,High Value,watches_gifts,3,2,2,0.8498,0.9095,3.9624
da4ea1f9cbd08194b42f2f8278b16225,High Value,toys,3,3,3,0.7095,0.9023,4.128
da796f7f3330e18ea6f35c51701f4eff,Medium Value,sports_leisure,3,3,3,0.7016,0.9015,4.0378
da835ae33a13c7c217757a4df91a41a1,Medium Value,stationery,3,3,3,0.7069,0.9076,4.0317
da8618694dda57a7eb9be2611e110f35,High Value,home_appliances_2,3,3,3,0.7053,0.9293,4.174
da988cd22dea88074fef62d667f64794,Low Value,bed_bath_table,3,1,1,0.9149,0.877,3.8415
da9a13d9200966b860d4a17a98fcf59b,Medium Value,home_construction,3,3,3,0.6807,0.9102,3.9383
dab132ef31d0f8034b098624d1545e77,Low Value,housewares,3,3,3,0.7206,0.8983,3.9855
dab16a0cbc175e43eed97e748788e333,Medium Value,watches_gifts,3,2,2,0.8431,0.9095,3.9624
dab8aa3e35f6fb764ff6ab50dd326495,High Value,computers_accessories,3,2,2,0.9046,0.8968,4.113
dacdc17685f4811a3529ca7bf0744325,High Value,office_furniture,3,3,3,0.6987,0.9007,3.7644
daddad443c8d1bd86fa6ea8395e69e82,Medium Value,bed_bath_table,3,1,1,0.9249,0.877,3.8415
dae89ff4574b8811d0698010c326665a,High Value,food_drink,3,3,3,0.6811,0.9293,4.1768
daf7dfe5576b8c581e8353aa8608a008,High Value,sports_leisure,3,3,3,0.7082,0.9015,4.0378
dafeae816eae60919178510f01f74e45,High Value,home_appliances_2,3,3,3,0.7053,0.9293,4.174
db06bf5c024d6b08fa0ec25ee165b3e2,High Value,housewares,3,3,3,0.7373,0.8983,3.9855
db0940e1012fa77e4e19a6e38f4105fd,High Value,furniture_decor,3,2,2,0.9137,0.8995,4.0101
db0d96fedcbc47b0dd1fcab954946d2e,High Value,computers_accessories,3,2,2,0.9046,0.8968,4.113
db1e6d547884b22376edc5ea10fe8fed,Medium Value,furniture_decor,3,2,2,0.9071,0.8995,4.0101
db5ace16c6ee2bc98ab6ed11e82974af,High Value,watches_gifts,3,2,2,0.8498,0.9095,3.9624
db5aea5488bd39609653d05d4a7a6522,Medium Value,furniture_decor,3,2,2,0.9071,0.8995,4.0101
db7a89f5c70e987db563fe66b950cabf,Medium Value,toys,3,3,3,0.7029,0.9023,4.128
db7fa62d42d7b8226f810a2a70a6155a,Medium Value,watches_gifts,3,2,2,0.8431,0.9095,3.9624
db81588b28a569d23a94088cc04ea761,Low Value,fashion_bags_accessories,3,3,3,0.7068,0.8864,3.9651
db9d380b9c0f33e52ed7e05439128d23,Low Value,office_furniture,3,3,3,0.6821,0.9007,3.7644
dbb907c9d3b58c13091c58c4863be4f1,High Value,auto,3,3,3,0.7227,0.9068,4.0676
dbbeccb05223aeb715c459c496258f4e,High Value,bed_bath_table,3,1,1,0.9316,0.877,3.8415
dbfbd0d6ea9f67b91fb46dce7b55a4f7,Medium Value,kitchen_dining_laundry_garden_furniture,3,3,3,0.6798,0.9174,4.0266
dc07569e18bd58e56458fee7f50838a3,Low Value,toys,3,3,3,0.6929,0.9023,4.128
dc184f142552a38189d5d5428d1984a6,High Value,watches_gifts,3,2,2,0.8498,0.9095,3.9624
dc19a192b86649740fc1f87f652c4730,Unknown,sports_leisure,3,3,3,0.6916,0.9015,4.0378
dc2e4c590a48a3c318d9b126f43b4076,Medium Value,furniture_decor,3,2,2,0.9071,0.8995,4.0101
dc323227bb5bc2e71f053871543d8a5e,Medium Value,telephony,3,3,3,0.7046,0.923,4.0228
dc34bc2c2df6e185a1c967437f3b68b3,Unknown,telephony,3,3,3,0.6946,0.923,4.0228
dc352a59954067bae905d7abdd47ae49,Low Value,cool_stuff,3,3,3,0.7482,0.9028,4.1605
dc3c039d7e42558e1d230dafba00d888,Low Value,tablets_printing_image,3,3,3,0.6637,0.9293,4.0516
dc44f10ea637e0a1bb5b67f76654c882,High Value,bed_bath_table,3,1,1,0.9316,0.877,3.8415
dc48b0a1b0e6abb6586f322c189f6b93,High Value,food_drink,3,3,3,0.6835,0.9015,4.1768
dc60c9d2751e2ec174e8d7cb3ac63147,Low Value,computers_accessories,3,2,2,0.8879,0.8968,4.113
dc6e5518ceb6ee64c37635e3515ea380,Low Value,food,3,3,3,0.6854,0.9231,4.2482
dc7231ae7ea2f5af8f54965e6c999611,High Value,health_beauty,3,2,2,0.8605,0.8941,4.0927
dc79b8df4fa615a9753973a511849ab9,High Value,garden_tools,3,2,2,0.855,0.9232,3.9449
dc813062e0fc23409cd255f7f53c7074,High Value,toys,3,3,3,0.7095,0.9023,4.128
dc83fe8f72fb4388f079a2f9b586240c,Low Value,health_beauty,3,2,2,0.8439,0.8941,4.0927
dc858be5b0bb881c067192937bf4ff78,Medium Value,housewares,3,3,3,0.7037,0.8938,4.0992
dc87b4f4f0af2ecaa16efb92ca1d34fb,Medium Value,telephony,3,3,3,0.7046,0.923,4.0228
dc931e62c2735d4e387d880654b1cd3c,High Value,unknown,3,3,3,0.7735,0.8954,4.0097
dc963e3941670c11b54d802f56edb841,Medium Value,bed_bath_table,3,1,1,0.9249,0.877,3.8415
dcd9ed0032f9acf5696609931d6b3bdf,Medium Value,baby,3,3,3,0.7172,0.8065,3.9884
dceaacb38425bbd61d7d71968bfdccda,High Value,sports_leisure,3,3,3,0.7082,0.9015,4.0378
dcef3399bb685b394b3c6897fe7d64cd,Low Value,housewares,3,3,3,0.7206,0.8983,3.9855
dd029e708cc37a26474bba9aa0e228bf,Low Value,perfumery,3,3,3,0.7105,0.9003,4.0266
dd4dea9fc10dc16658ecb15ee6ecb263,Medium Value,office_furniture,3,3,3,0.6921,0.9007,3.7644
dd55dce5a6ed77921d4187dbdbf5258d,High Value,furniture_decor,3,2,2,0.9137,0.8995,4.0101
dd5cccc2d483652dec45e99a4caeee3e,High Value,auto,3,3,3,0.7227,0.9068,4.0676
dd6430fc2abd9bac4519a73948937154,High Value,watches_gifts,3,2,2,0.8498,0.9095,3.9624
dd738e5a9a21667e2816f20d39cf259e,Low Value,electronics,3,3,3,0.6811,0.9239,4.049
dd79c16e78e8c812e14043deb3769fde,Medium Value,health_beauty,3,2,2,0.8539,0.8941,4.0927
dd94062410a20a56b8361c5215135509,Low Value,toys,3,3,3,0.687,0.8951,4.0698
dd953fa1f6ef5456d6d835b5a98082b6,Low Value,telephony,3,3,3,0.6946,0.923,4.0228
dd9fc62ce72624c6a0d9229d9b87cd35,Low Value,health_beauty,3,2,2,0.8439,0.8941,4.0927
dda11c4c2b7fb7b4b2dc9e33fc4d9f7f,High Value,bed_bath_table,3,1,1,0.9316,0.877,3.8415
dda2af94f5aecce80c03739dd646bf5e,Low Value,small_appliances,3,3,3,0.6742,0.9293,4.2009
dda70e98b52ff380a9f4c67ba1baeaa5,High Value,housewares,3,3,3,0.7373,0.8983,3.9855
ddb5ae1911306999e95e6af661b95113,High Value,health_beauty,3,2,2,0.8605,0.8941,4.0927
dde23fa2daa6c7503e0be6b5ea199339,Low Value,toys,3,3,3,0.6929,0.9023,4.128
ddecc2a6b8a440a500eb8fbcf933e0e7,Medium Value,consoles_games,3,3,3,0.714,0.9011,4.0121
de0232e873e47315ae283c390b6424d4,Medium Value,cool_stuff,3,3,3,0.7582,0.9028,4.1605
de1ab95f073a4e0a7686d0e3b65bf116,High Value,watches_gifts,3,2,2,0.8498,0.9095,3.9624
de2426b2e8d245dddd14267acdc24244,High Value,health_beauty,3,2,2,0.8605,0.8941,4.0927
de24847a3e5421563d7f250712fd9441,Medium Value,cool_stuff,3,3,3,0.7582,0.9028,4.1605
de25b230e97531bd3c3890ed4f01a607,Unknown,housewares,3,3,3,0.7206,0.8983,3.9855
de2d5a813142010dde009d3746584d0f,High Value,auto,3,3,3,0.7227,0.9068,4.0676
de3666f07ba919545b1d5a01e62c3e83,Low Value,pet_shop,3,3,3,0.676,0.8737,4.1378
de51ac050e580a6f05fdf0d56fac2cef,Low Value,health_beauty,3,2,2,0.8439,0.8941,4.0927
de556953f937147c125f4b9bb95f815c,High Value,musical_instruments,3,3,3,0.718,0.9293,4.1154
de5a3ee2788b0745f72d262caa6a91a6,Medium Value,bed_bath_table,3,1,1,0.9249,0.877,3.8415
de68c5ffa4810878cbdbfc6a5c8ad4bd,High Value,health_beauty,3,2,2,0.8271,0.9035,4.1624
de7c528a21d8e758f92be65a233faa91,High Value,stationery,3,3,3,0.7136,0.9076,4.0317
de86efebaba5ac81ff6b32d9a55654ff,Medium Value,health_beauty,3,2,2,0.8539,0.8941,4.0927
de8e7d7d1d66fd882a0cadf8b1bfddba,High Value,unknown,3,3,3,0.7735,0.8954,4.0097
de96761adee84ff3e0a238d31ce41abd,High Value,cool_stuff,3,3,3,0.7649,0.9028,4.1605
dea99e99d6d263f5d87cf500007e642b,High Value,bed_bath_table,3,1,1,0.9316,0.877,3.8415
deacc61a94726c15f203d73997b74882,Medium Value,sports_leisure,3,3,3,0.7016,0.9015,4.0378
deb50a17ad909bc97d6005b87e1f8b0a,Low Value,construction_tools_construction,3,3,3,0.6816,0.9293,3.9879
deb5db1c13c1339a7b52c302c411059e,Low Value,telephony,3,3,3,0.6946,0.923,4.0228
dee6b8918a94b49f5461603abe94bfcd,Low Value,books_general_interest,3,3,3,0.6794,0.8775,4.0309
